ano;populacao;rdpc_habi_avg;rdpc_efet_avg;rlpc_habi_avg;rlpc_efet_avg;vlr_linha_1.9;rdpc_habi_fgt0_1.9;rdpc_efet_fgt0_1.9;rlpc_habi_fgt0_1.9;rlpc_efet_fgt0_1.9;vlr_linha_3.2;rdpc_habi_fgt0_3.2;rdpc_efet_fgt0_3.2;rlpc_habi_fgt0_3.2;rlpc_efet_fgt0_3.2;vlr_linha_5.5;rdpc_habi_fgt0_5.5;rdpc_efet_fgt0_5.5;rlpc_habi_fgt0_5.5;rlpc_efet_fgt0_5.5;rdpc_habi_bottom20_pct;rdpc_habi_bottom20_avg;rdpc_efet_bottom20_pct;rdpc_efet_bottom20_avg;rlpc_habi_bottom20_pct;rlpc_habi_bottom20_avg;rlpc_efet_bottom20_pct;rlpc_efet_bottom20_avg
2012;196614766.75959206;1360.9689261962517;1366.8635628466054;1348.2502778793262;1354.14491452968;157;5.639224432610262;6.237684822071305;7.434136765993824;8.011306975667697;264;12.226118529710547;12.886064105944104;14.616936673498463;15.169051717410552;454;26.60123072064471;27.1248159127267;27.87794200501591;28.392330071752017;0.19999841355714;215.37858609436645;0.1999919618944324;205.66564332772066;0.19999870584113888;181.97423259695134;0.19997276990706772;172.45532403903835
2013;198329258.71209106;1404.1546797954556;1407.6185032595213;1390.133071365568;1393.5968948296336;157;5.039607269617756;5.584166479710441;7.3348997071222835;7.86583161932394;264;11.25122411960069;11.815447987999471;13.815640884890898;14.34483916129649;454;24.88615586442003;25.374779625291037;26.284009857327376;26.766504052918922;0.19999496047079984;230.70957341727268;0.19999718336849834;221.9375749769267;0.19999115262709438;192.1389808496435;0.19999906908872328;183.41939145489843
2014;200035087.72112206;1444.6341462449545;1446.8741506564465;1430.4304904329376;1432.6704948444294;157;4.5226400340990605;5.071638430594327;6.471625575474348;7.033904357617196;264;9.991837543104044;10.700857185623269;12.475043379379848;13.156060293315994;454;22.97323987204798;23.53104084377355;24.41482731035248;24.94619778328036;0.19995131325478904;247.41697611499416;0.1999962409387039;236.44460994463392;0.19999846472163849;208.2557064192038;0.19999564076939091;197.17369367601586
2015;201794632.68272215;1397.1394465235785;1402.6847901097344;1384.4152089361887;1389.9605525223444;157;4.971180616662954;5.769477760346071;6.812065069749784;7.560107283639801;264;10.739031367268403;11.576350657287616;12.952457261189174;13.734855636509188;454;24.097483306237734;24.849540337014346;25.33786613896681;26.020155799727984;0.19999933580147988;236.629498458297;0.19992704127032448;223.0608668398818;0.1999924449720832;201.13894938191513;0.19999926302317042;187.57805119413388
2016;203452409.35148308;1373.2505731536048;1410.733344507077;1361.5676975899255;1399.0504689433974;157;5.994520430057668;6.768679798075228;7.866909805135309;8.641330374219852;264;12.412867639163885;13.189528770792567;14.62069473408298;15.2569700610252;454;26.115836611441516;26.419257770197564;27.17233640447427;27.34770443491459;0.1999935265889691;213.3808706242699;0.19999530344757505;201.82160039995054;0.1999988429187782;179.9985214853725;0.19999953663554573;168.14463264148176
2017;205077347.94350883;1386.9079526954463;1419.5286667456492;1375.8545229183185;1408.4752369685214;157;6.562168496701845;7.500667344879261;8.323822023750607;9.275377405381011;264;12.095317802968987;13.098612890118359;13.673311483475622;14.633855214840656;454;25.931530681523814;26.472535260404143;26.855686183431022;27.31942185982961;0.1999987939312552;208.70866604647426;0.1999924268297205;193.50426729926807;0.1999919416067588;175.4819873000867;0.19999767009895034;159.92455431181335
2018;206687148.73008314;1449.0451920928683;1488.5555137655163;1438.2570186404268;1477.7673403130752;157;6.609167124851885;7.66553832900873;8.32692365077649;9.366731101334986;264;12.013833740975729;13.067156040225807;13.599860135551124;14.539392305010141;454;25.585295948951654;26.323374861915738;26.63342754212095;27.316013777082812;0.19998896315587883;209.58611559343038;0.19991014615519934;192.90767933898763;0.19999862484090009;177.03233548768557;0.1999939587251355;160.16663735396278
2019;208408361.56547853;1467.4028271220616;1504.8827013606349;1456.7972406239546;1494.277114862528;157;6.650047625920459;7.667380934633971;8.256179124950323;9.262775994437606;264;11.788639470420422;12.817925613822865;13.173688972432043;14.127633089144267;454;25.16303825302886;25.814831183637576;26.145760126039804;26.736049900893136;0.19999092105884098;211.0182806304498;0.19999933573977932;194.67174357641903;0.19999912897676797;179.03677789917464;0.19999680079382845;162.2686641676288
2020;210312320.24680263;1399.3702051204573;1386.8022384338735;1329.693564251955;1317.1255975653714;157;5.487714864136741;6.322290060015848;11.48205633615325;13.08770872586179;264;10.183619493765597;11.372851016595739;17.16175814231139;18.943659472009767;454;23.239119073587776;24.742520147235282;30.2237507220659;31.841378488939103;0.19999895095156486;234.32508728969205;0.19998263632101393;215.8306441484778;0.199996769050801;122.2862774132577;0.19999399372124038;100.64557295039106
